Date,Symbol,Series,Open,High,Low,Close,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
25/06/2012,RELIANCE,EQ,714.2,722.95,712,716.2,2540620,1.82362E+14,50405,1146007,0.4511
26/06/2012,RELIANCE,EQ,717.5,725.5,714.45,723.5,3676587,2.64759E+14,64679,1840218,0.5005
27/06/2012,RELIANCE,EQ,726.4,729.6,718,722.5,1761932,1.27294E+14,39671,804837,0.4568
28/06/2012,RELIANCE,EQ,724.4,727.8,716.65,719.9,2720915,1.96294E+14,41481,1743425,0.6407
29/06/2012,RELIANCE,EQ,725.1,740.9,725.1,737.85,3833575,2.81298E+14,74188,2398203,0.6256
02/07/2012,RELIANCE,EQ,735.5,740.8,730.15,737.4,1561673,1.14839E+14,31873,685482,0.4389
03/07/2012,RELIANCE,EQ,739.95,742.65,731.3,736.35,2353246,1.73408E+14,75453,1380759,0.5867
04/07/2012,RELIANCE,EQ,740,740,728.85,734.25,2136594,1.56643E+14,56329,1091017,0.5106
05/07/2012,RELIANCE,EQ,734.95,742.4,732.05,738.7,1784218,1.31816E+14,34006,881405,0.494
06/07/2012,RELIANCE,EQ,738,738,729.5,734.85,2116579,1.55211E+14,37398,1114362,0.5265
09/07/2012,RELIANCE,EQ,729,733.8,726.1,731.8,1782674,1.30269E+14,30563,892118,0.5004
10/07/2012,RELIANCE,EQ,731.45,742,730.8,739.7,1365637,1.00713E+14,32126,621393,0.455
11/07/2012,RELIANCE,EQ,733.45,736.6,722,725.65,2728637,1.98793E+14,56159,1709119,0.6264
12/07/2012,RELIANCE,EQ,721.9,729.8,717.1,721.2,2301028,1.66357E+14,43523,1419459,0.6169
13/07/2012,RELIANCE,EQ,720,726.5,715,718.5,2599717,1.87467E+14,40269,1556102,0.5986
16/07/2012,RELIANCE,EQ,720,724.15,715.05,720.35,1670329,1.20362E+14,34075,860712,0.5153
17/07/2012,RELIANCE,EQ,724.8,727.95,717.3,719.35,2605134,1.88159E+14,53005,1836149,0.7048
18/07/2012,RELIANCE,EQ,718,721.85,712.2,715.8,1955014,1.39865E+14,43341,1126804,0.5764
19/07/2012,RELIANCE,EQ,720.2,729.9,718,727.8,2670132,1.93572E+14,62059,1587202,0.5944
20/07/2012,RELIANCE,EQ,722.3,728.85,717.05,722.65,2836027,2.0519E+14,52794,1601541,0.5647
23/07/2012,RELIANCE,EQ,715,725.8,713.3,719,2336356,1.68132E+14,41568,1275628,0.546
24/07/2012,RELIANCE,EQ,721,726.85,718.35,724.5,1836693,1.32754E+14,31005,923045,0.5026
25/07/2012,RELIANCE,EQ,720.4,724.55,712.15,719.25,1999696,1.43457E+14,35557,1125917,0.563
26/07/2012,RELIANCE,EQ,720.9,720.9,706.65,710.15,3204015,2.28538E+14,44202,2224274,0.6942
27/07/2012,RELIANCE,EQ,719,726.8,716.15,721,3078195,2.22042E+14,74111,2077735,0.675
30/07/2012,RELIANCE,EQ,723,731.8,721.85,729.6,1591825,1.15738E+14,38766,1008612,0.6336
31/07/2012,RELIANCE,EQ,731.6,746.1,721,743.6,3081258,2.26806E+14,57226,1810528,0.5876
01/08/2012,RELIANCE,EQ,740.25,750.9,738.6,746.75,3298891,2.46126E+14,54024,1907157,0.5781
02/08/2012,RELIANCE,EQ,742.1,747.6,736.75,739.55,1822852,1.35244E+14,36433,1137410,0.624
03/08/2012,RELIANCE,EQ,735,748,730.55,742.55,2501572,1.84897E+14,34583,1505516,0.6018
06/08/2012,RELIANCE,EQ,748.05,789.4,748.05,786.05,8545516,6.64889E+14,160090,4352405,0.5093
07/08/2012,RELIANCE,EQ,786.05,795.95,777.75,783.75,4496299,3.53631E+14,102703,1591940,0.3541
08/08/2012,RELIANCE,EQ,785.05,799,782.55,790.8,4199284,3.32808E+14,86248,2301766,0.5481
09/08/2012,RELIANCE,EQ,788.9,796.4,776.65,780.15,2914451,2.28372E+14,59295,1668461,0.5725
10/08/2012,RELIANCE,EQ,777.65,789,774.15,782.1,2440868,1.91245E+14,41855,1212556,0.4968
13/08/2012,RELIANCE,EQ,779.5,790,779.5,788.15,1413458,1.11203E+14,36302,733280,0.5188
14/08/2012,RELIANCE,EQ,787.9,802,787,799.55,3773614,3.00756E+14,77245,2410278,0.6387
16/08/2012,RELIANCE,EQ,802.05,821.85,799.1,816.15,4944737,4.02186E+14,108711,2800341,0.5663
17/08/2012,RELIANCE,EQ,817.9,824.9,809.65,816.1,3275638,2.67817E+14,80786,1703222,0.52
21/08/2012,RELIANCE,EQ,816,823.9,812.3,814.25,2527532,2.06378E+14,47774,1574678,0.623
22/08/2012,RELIANCE,EQ,809.2,815.5,805.7,807.8,1999746,1.6194E+14,47976,1227620,0.6139
23/08/2012,RELIANCE,EQ,810.55,811.4,787.95,794.5,3808432,3.04681E+14,72141,2515703,0.6606
24/08/2012,RELIANCE,EQ,791.75,794.5,778.7,782.1,3455630,2.70984E+14,79574,2103121,0.6086
27/08/2012,RELIANCE,EQ,786,796.2,783.5,787.35,2092529,1.65033E+14,45462,1245556,0.5952
28/08/2012,RELIANCE,EQ,786.85,793.9,778.55,790.2,2005624,1.57545E+14,42221,1071872,0.5344
29/08/2012,RELIANCE,EQ,791,797.5,780.3,782.15,2021201,1.59134E+14,65723,1032209,0.5107
30/08/2012,RELIANCE,EQ,779.75,791.85,768.6,783.4,6227911,4.86051E+14,68903,3013801,0.4839
31/08/2012,RELIANCE,EQ,780,784.4,762.7,766.4,3378863,2.60393E+14,59356,2198137,0.6506
03/09/2012,RELIANCE,EQ,768,769.95,760.05,763.05,2237861,1.71001E+14,66474,1409015,0.6296
04/09/2012,RELIANCE,EQ,763.95,781.15,762.2,779.6,2001239,1.54872E+14,57608,980792,0.4901
05/09/2012,RELIANCE,EQ,775.25,779.95,764.2,771.15,3012632,2.32256E+14,43141,1892753,0.6283
06/09/2012,RELIANCE,EQ,766.3,774.6,764,768.2,1212105,9.32278E+13,33270,385824,0.3183
07/09/2012,RELIANCE,EQ,778.7,796.5,778.5,791.75,3159455,2.49748E+14,65260,1805517,0.5715
08/09/2012,RELIANCE,EQ,793.5,799,793.2,796,166487,1.32422E+13,4060,45312,0.2722
10/09/2012,RELIANCE,EQ,800,803.35,789.15,792.05,2006068,1.59104E+14,60399,1356542,0.6762
11/09/2012,RELIANCE,EQ,789.5,795.85,783.2,791,3122198,2.47087E+14,83151,2025566,0.6488
12/09/2012,RELIANCE,EQ,793.5,799.7,789.45,798.1,1776753,1.41193E+14,43958,869908,0.4896
13/09/2012,RELIANCE,EQ,798.1,808.5,794.3,799.15,2669369,2.14145E+14,85982,1450557,0.5434
14/09/2012,RELIANCE,EQ,813,845.7,809.55,841.75,8300472,6.8984E+14,160916,5519785,0.665
17/09/2012,RELIANCE,EQ,848.1,881.6,848.1,873.75,9698936,8.4328E+14,145980,6554185,0.6758
18/09/2012,RELIANCE,EQ,870.2,873.9,851.3,855.6,3953604,3.40327E+14,104086,2536600,0.6416
20/09/2012,RELIANCE,EQ,840.7,848.3,828.25,832.5,3499635,2.93652E+14,71540,2389205,0.6827
21/09/2012,RELIANCE,EQ,833,854.7,832,850.3,8214274,6.93679E+14,105920,5142694,0.6261
24/09/2012,RELIANCE,EQ,850,857.8,832.75,836.35,3407033,2.88146E+14,85428,1696675,0.498
25/09/2012,RELIANCE,EQ,838,844.8,830.25,839.75,3163188,2.65558E+14,58856,1669471,0.5278
26/09/2012,RELIANCE,EQ,838,849.7,833.85,844.75,3807711,3.20834E+14,84253,2243761,0.5893
27/09/2012,RELIANCE,EQ,845.2,848,824.25,829.85,6953585,5.79895E+14,94007,3810327,0.548
28/09/2012,RELIANCE,EQ,837,847.9,834.35,837.2,3227049,2.71401E+14,70481,1966134,0.6093
01/10/2012,RELIANCE,EQ,840,842.3,829.25,833.5,1991469,1.66286E+14,49735,972193,0.4882
03/10/2012,RELIANCE,EQ,834.45,853.45,834.25,846.1,5006639,4.23526E+14,110536,2908157,0.5809
04/10/2012,RELIANCE,EQ,850.55,858.9,849.1,852.9,2886232,2.46446E+14,70943,1522797,0.5276
05/10/2012,RELIANCE,EQ,859.9,862,682.35,857.8,3592138,3.04235E+14,60282,1052935,0.2931
08/10/2012,RELIANCE,EQ,854.55,854.55,816.25,819.4,4775793,3.9562E+14,96671,2860535,0.599
09/10/2012,RELIANCE,EQ,825.5,826.7,813.1,815.3,2651961,2.17286E+14,74466,1291748,0.4871
10/10/2012,RELIANCE,EQ,811,822.3,807.4,816,2144325,1.75067E+14,81285,872057,0.4067
11/10/2012,RELIANCE,EQ,819,822,809.3,819.95,2710338,2.21249E+14,75759,1226282,0.4524
12/10/2012,RELIANCE,EQ,818.8,826.4,816.05,818.9,2429045,1.99358E+14,42122,1517173,0.6246
15/10/2012,RELIANCE,EQ,819,829.9,819,823.05,2555825,2.10619E+14,61201,1007657,0.3943
16/10/2012,RELIANCE,EQ,838.9,839.95,810,812.45,5068137,4.16961E+14,106707,2186840,0.4315
17/10/2012,RELIANCE,EQ,816.05,817.4,801.55,805.15,4780912,3.8514E+14,98231,3090416,0.6464
18/10/2012,RELIANCE,EQ,807.25,816,797,811.3,6080686,4.91207E+14,118815,4026535,0.6622
19/10/2012,RELIANCE,EQ,807.7,810.5,799.35,802.8,2891282,2.32491E+14,59696,1765227,0.6105
22/10/2012,RELIANCE,EQ,795.2,816.95,791.7,815.6,3237961,2.62405E+14,56686,1741399,0.5378
23/10/2012,RELIANCE,EQ,813.5,814.8,804.8,809.95,2170107,1.75653E+14,38499,1242475,0.5725
25/10/2012,RELIANCE,EQ,810.1,818.7,807.2,810.4,4127449,3.35558E+14,65582,2609363,0.6322
26/10/2012,RELIANCE,EQ,803.2,806,792.15,798.95,1936406,1.54576E+14,73319,890238,0.4597
29/10/2012,RELIANCE,EQ,802.35,814.4,802.35,811.2,2511242,2.03613E+14,73063,1593965,0.6347
30/10/2012,RELIANCE,EQ,810,811.8,799.15,803.25,2134370,1.71862E+14,49419,1300443,0.6093
31/10/2012,RELIANCE,EQ,803.15,807.35,798,805.5,2153819,1.73132E+14,61771,1401827,0.6509
01/11/2012,RELIANCE,EQ,795,808.8,788.7,807.1,4201156,3.36816E+14,95346,2306706,0.5491
02/11/2012,RELIANCE,EQ,812,814.9,802.5,807.95,2639614,2.12896E+14,67140,1617690,0.6129
05/11/2012,RELIANCE,EQ,803.65,808.95,801.85,806.15,1158128,9.33197E+13,23679,541538,0.4676
06/11/2012,RELIANCE,EQ,804,807.4,796.25,805.45,3531643,2.82705E+14,60274,2377693,0.6733
07/11/2012,RELIANCE,EQ,802,805.3,798,800.85,2381384,1.91069E+14,44537,1518012,0.6374
08/11/2012,RELIANCE,EQ,793,798.3,789.75,796.6,2837737,2.2525E+14,65711,1910385,0.6732
09/11/2012,RELIANCE,EQ,793.35,803.5,785,787.65,2421910,1.91932E+14,49954,1241188,0.5125
12/11/2012,RELIANCE,EQ,785.85,789.4,779,786.65,2894127,2.26585E+14,108446,1900410,0.6566
13/11/2012,RELIANCE,EQ,789.15,792.2,783.4,789.6,765533,6.04193E+13,15037,461881,0.6033
15/11/2012,RELIANCE,EQ,788.85,788.85,777.05,784.6,3486440,2.72533E+14,62640,2534492,0.727
16/11/2012,RELIANCE,EQ,787.4,792.65,771,775.15,3281968,2.56853E+14,59871,2355224,0.7176
19/11/2012,RELIANCE,EQ,775.25,778.25,761.35,774.3,4737114,3.64513E+14,121207,3381388,0.7138
20/11/2012,RELIANCE,EQ,780.7,780.7,762.2,765.35,2156459,1.66165E+14,68554,1289732,0.5981
21/11/2012,RELIANCE,EQ,766.5,773.9,761.1,771.2,1968764,1.51041E+14,48935,1048684,0.5327
22/11/2012,RELIANCE,EQ,773.05,773.7,761.4,765.85,2397131,1.83764E+14,52558,1329076,0.5544
23/11/2012,RELIANCE,EQ,766,775.8,766,773.75,1707395,1.31796E+14,43891,835250,0.4892
26/11/2012,RELIANCE,EQ,774.9,779.45,771,773.65,1038412,8.04394E+13,34707,471144,0.4537
27/11/2012,RELIANCE,EQ,777,788,774,786.8,2470660,1.9345E+14,53386,1491511,0.6037
29/11/2012,RELIANCE,EQ,786,804,782.65,798.3,4483489,3.57492E+14,91399,3105558,0.6927
30/11/2012,RELIANCE,EQ,796.05,808,790,793.7,4170481,3.32572E+14,79740,2725922,0.6536
03/12/2012,RELIANCE,EQ,795,807,789.75,804,2359017,1.8868E+14,53936,1206043,0.5112
04/12/2012,RELIANCE,EQ,806.15,825.7,806,824.7,3492574,2.85565E+14,84069,1807382,0.5175
05/12/2012,RELIANCE,EQ,828.25,837.1,820.6,832.6,3089629,2.56826E+14,76724,1783300,0.5772
06/12/2012,RELIANCE,EQ,835.95,845.85,822,843.9,2636685,2.19715E+14,73071,1359338,0.5155
07/12/2012,RELIANCE,EQ,841.05,849.7,830.45,834.6,3014740,2.53857E+14,87641,1775403,0.5889
10/12/2012,RELIANCE,EQ,834.6,837.95,821.25,828.3,1869316,1.54804E+14,61104,986506,0.5277
11/12/2012,RELIANCE,EQ,832,838.35,814.5,820.05,3715258,3.06768E+14,67145,2495980,0.6718
12/12/2012,RELIANCE,EQ,825,834.8,819.35,832.6,2314044,1.91652E+14,64104,1123615,0.4856
13/12/2012,RELIANCE,EQ,832.6,841,830.4,834.25,2652270,2.21653E+14,63311,1670056,0.6297
14/12/2012,RELIANCE,EQ,834.5,846.8,828.5,839.25,2045918,1.7183E+14,50394,1082807,0.5293
17/12/2012,RELIANCE,EQ,834.5,844.4,831,834.15,1656401,1.38861E+14,50217,940950,0.5681
18/12/2012,RELIANCE,EQ,834.5,839.45,826,831.4,1827793,1.51928E+14,40129,948232,0.5188
19/12/2012,RELIANCE,EQ,835.2,843.05,834.05,839.5,1993015,1.67214E+14,52871,1240307,0.6223
20/12/2012,RELIANCE,EQ,841.95,841.95,829.5,837.85,2189272,1.82979E+14,64584,1208211,0.5519
21/12/2012,RELIANCE,EQ,833,834.5,822.2,825.25,2149301,1.78131E+14,51483,1412489,0.6572
24/12/2012,RELIANCE,EQ,825.6,827.35,815.6,820.7,1303847,1.06874E+14,50478,650331,0.4988
26/12/2012,RELIANCE,EQ,822,835.9,822,828.25,1331218,1.10397E+14,34300,681236,0.5117
27/12/2012,RELIANCE,EQ,830.3,832,815.1,817.7,3680616,3.02981E+14,59718,2129799,0.5787
28/12/2012,RELIANCE,EQ,823.5,846,821.55,840.25,3326023,2.77732E+14,67975,1851478,0.5567
31/12/2012,RELIANCE,EQ,840.3,849.8,836.8,839.55,2224287,1.87236E+14,55804,1203165,0.5409
01/01/2013,RELIANCE,EQ,844,846.6,839.1,840.7,1561532,1.31596E+14,25825,841458,0.5389
02/01/2013,RELIANCE,EQ,844,856,842.55,847.95,3072592,2.61005E+14,82129,1551437,0.5049
03/01/2013,RELIANCE,EQ,848.6,862,844.6,860.75,3946902,3.37688E+14,103363,2331395,0.5907
04/01/2013,RELIANCE,EQ,861.9,864.6,853.55,861.85,3041614,2.61705E+14,67079,1787304,0.5876
07/01/2013,RELIANCE,EQ,865.7,871,851.8,856.6,3498964,3.0123E+14,76315,2240626,0.6404
08/01/2013,RELIANCE,EQ,855.1,858.1,847.9,850.65,3194175,2.72191E+14,82769,2112754,0.6614
09/01/2013,RELIANCE,EQ,852.4,859.85,848.65,852.7,3902332,3.33508E+14,56709,2920516,0.7484
10/01/2013,RELIANCE,EQ,857.75,858.95,847,850.05,2112066,1.79773E+14,54778,1323235,0.6265
11/01/2013,RELIANCE,EQ,852.5,853,836.25,839.9,1840162,1.54788E+14,46216,1062682,0.5775
14/01/2013,RELIANCE,EQ,841,853,839,847.55,1614000,1.36247E+14,64347,873130,0.541
15/01/2013,RELIANCE,EQ,846.15,851.8,838,847.15,2374487,2.00528E+14,88697,1209356,0.5093
16/01/2013,RELIANCE,EQ,846.05,870.9,846.05,861.35,4469088,3.8618E+14,95112,2147337,0.4805
17/01/2013,RELIANCE,EQ,862.1,893.55,859.75,890,5055697,4.44604E+14,127554,2576730,0.5097
18/01/2013,RELIANCE,EQ,895,902.95,885.65,900.2,5201345,4.66033E+14,134895,2625056,0.5047
21/01/2013,RELIANCE,EQ,938.1,955,918.05,919.95,10047910,9.35133E+14,216013,5344307,0.5319
22/01/2013,RELIANCE,EQ,920,930.7,915.55,920.05,4266371,3.94685E+14,92922,2701782,0.6333
23/01/2013,RELIANCE,EQ,922.1,928.8,916.2,923.05,2674869,2.46689E+14,53437,1484553,0.555
24/01/2013,RELIANCE,EQ,925,928.35,907,915.55,3071712,2.81358E+14,86396,2066252,0.6727
25/01/2013,RELIANCE,EQ,916.25,917.35,905.1,912.2,3220389,2.93135E+14,113798,2221014,0.6897
28/01/2013,RELIANCE,EQ,911.35,913.15,895,897.55,3063239,2.75838E+14,82131,1972532,0.6439
29/01/2013,RELIANCE,EQ,895,902,880.1,882.85,3529188,3.14593E+14,88307,2290423,0.649
30/01/2013,RELIANCE,EQ,887.5,903.4,887.5,899.4,4032649,3.62236E+14,122000,2789738,0.6918
31/01/2013,RELIANCE,EQ,896.65,898,883.1,886.65,3825017,3.39543E+14,87191,2312936,0.6047
01/02/2013,RELIANCE,EQ,891.35,899.8,883.6,894,1863597,1.66288E+14,58544,895902,0.4807
04/02/2013,RELIANCE,EQ,896.05,901,884.1,886.7,3130914,2.79579E+14,75743,2198711,0.7023
05/02/2013,RELIANCE,EQ,884,885.9,873,874.75,2219184,1.94597E+14,75475,1406404,0.6337
06/02/2013,RELIANCE,EQ,880.45,882.9,870.8,875.65,2257604,1.98064E+14,63286,1355726,0.6005
07/02/2013,RELIANCE,EQ,871.6,882,868.35,872.9,1952688,1.70742E+14,72846,1140205,0.5839
08/02/2013,RELIANCE,EQ,869.95,874,857,863.55,2190791,1.89718E+14,76919,1311707,0.5987
11/02/2013,RELIANCE,EQ,865,875,860.6,868.4,1904074,1.654E+14,52486,1006646,0.5287
12/02/2013,RELIANCE,EQ,868.6,880.35,865.2,875.45,2223818,1.94346E+14,72638,1216816,0.5472
13/02/2013,RELIANCE,EQ,884,888,872.5,879,2407720,2.12304E+14,56398,1463013,0.6076
14/02/2013,RELIANCE,EQ,880,883.45,851,856.05,2808132,2.43781E+14,99837,1731363,0.6166
15/02/2013,RELIANCE,EQ,854.9,857.4,834.1,845.8,3289431,2.77648E+14,102410,1771944,0.5387
18/02/2013,RELIANCE,EQ,848,854.6,843.2,847.5,1213793,1.03171E+14,37609,497085,0.4095
19/02/2013,RELIANCE,EQ,849,855,834.25,848.4,2212004,1.86321E+14,67628,906442,0.4098
20/02/2013,RELIANCE,EQ,857.95,878.85,856.6,874.8,3399774,2.95728E+14,83256,1304042,0.3836
21/02/2013,RELIANCE,EQ,869,876.8,853.65,859.2,3706369,3.20215E+14,78597,1849224,0.4989
22/02/2013,RELIANCE,EQ,858.5,872,858,862.6,2223041,1.92453E+14,80843,1056149,0.4751
25/02/2013,RELIANCE,EQ,864,864.95,851,854.35,2258056,1.93062E+14,90782,1251247,0.5541
26/02/2013,RELIANCE,EQ,849.7,849.7,818.75,823.5,3080139,2.56079E+14,109004,1537957,0.4993
27/02/2013,RELIANCE,EQ,830,840.95,827.15,831.3,4048013,3.376E+14,116288,2685974,0.6635
28/02/2013,RELIANCE,EQ,837.2,839.55,805.75,813.85,6324405,5.17969E+14,130981,3832737,0.606
01/03/2013,RELIANCE,EQ,816,818.5,805.5,810.4,3178835,2.57934E+14,71387,1704933,0.5363
04/03/2013,RELIANCE,EQ,808.9,818.25,804.9,812.6,3416863,2.77497E+14,79898,2243926,0.6567
05/03/2013,RELIANCE,EQ,819.1,834.45,819.1,826.35,3008011,2.48903E+14,80798,1699963,0.5651
06/03/2013,RELIANCE,EQ,831.9,838.4,826.7,835.25,2463693,2.05338E+14,59431,1323917,0.5374
07/03/2013,RELIANCE,EQ,831.25,841.5,824.05,836.5,2406954,1.99827E+14,87301,1378229,0.5726
08/03/2013,RELIANCE,EQ,843,854.7,840,851.3,2315993,1.96367E+14,77766,1162031,0.5017
11/03/2013,RELIANCE,EQ,852.1,860.6,840.05,844.5,2415898,2.05842E+14,71745,1229665,0.509
12/03/2013,RELIANCE,EQ,850.5,854.5,843.55,847.85,1954963,1.66157E+14,67429,792518,0.4054
13/03/2013,RELIANCE,EQ,842.2,856.6,840.2,845,2149116,1.82651E+14,81751,987912,0.4597
14/03/2013,RELIANCE,EQ,844,863.45,835.25,860.05,3380827,2.87731E+14,77247,1688905,0.4996
15/03/2013,RELIANCE,EQ,864.75,869.4,838.3,843.65,2924340,2.48409E+14,96702,1174871,0.4018
18/03/2013,RELIANCE,EQ,835,843.5,830.8,834.3,1833998,1.53461E+14,42162,942438,0.5139
19/03/2013,RELIANCE,EQ,836.6,839,811.9,825,4107716,3.38878E+14,76721,2460720,0.599
20/03/2013,RELIANCE,EQ,829.4,829.8,813.35,822.7,4612611,3.78307E+14,132894,2732973,0.5925
21/03/2013,RELIANCE,EQ,825,832.8,804.75,812.6,3808222,3.12564E+14,86056,2019385,0.5303
22/03/2013,RELIANCE,EQ,808.3,821,804.35,810.6,2714879,2.20324E+14,87272,1515220,0.5581
25/03/2013,RELIANCE,EQ,820.6,823.35,802.25,809.25,3213575,2.61677E+14,80772,2036794,0.6338
26/03/2013,RELIANCE,EQ,802.5,805,780,783.35,4449515,3.51659E+14,122048,2794347,0.628
28/03/2013,RELIANCE,EQ,785,785.95,764.4,772.9,6060564,4.68793E+14,148724,4094247,0.6756
01/04/2013,RELIANCE,EQ,781,790.8,773.8,778.75,1903323,1.48418E+14,55306,867814,0.4559
02/04/2013,RELIANCE,EQ,780.2,796.5,778.3,793.9,2539732,2.00277E+14,72451,1455258,0.573
03/04/2013,RELIANCE,EQ,797.8,799,771,776.55,2130749,1.67688E+14,61301,854795,0.4012
04/04/2013,RELIANCE,EQ,772.5,777.95,764.2,767.55,2723719,2.09516E+14,79959,1371301,0.5035
05/04/2013,RELIANCE,EQ,769,782.4,767.7,780.1,2969243,2.30519E+14,90676,1768038,0.5955
08/04/2013,RELIANCE,EQ,778.1,794.35,778,789.4,2029499,1.60016E+14,69182,1153982,0.5686
09/04/2013,RELIANCE,EQ,792.1,795.6,771.1,776.95,2990299,2.34412E+14,88403,1806928,0.6043
10/04/2013,RELIANCE,EQ,780.1,783.95,771.6,779.4,2786488,2.16753E+14,65571,1534462,0.5507
11/04/2013,RELIANCE,EQ,784,785.1,764.15,771.1,2612370,2.0151E+14,71229,1087952,0.4165
12/04/2013,RELIANCE,EQ,767,780.4,765,775.35,2594372,2.00909E+14,68482,1475117,0.5686
15/04/2013,RELIANCE,EQ,773.05,799.95,773.05,793.6,3699483,2.92182E+14,101959,2299733,0.6216
16/04/2013,RELIANCE,EQ,797,810,785.4,804.95,4062976,3.25716E+14,106932,1856134,0.4568
17/04/2013,RELIANCE,EQ,805.85,809.6,769.2,773.7,7338828,5.73733E+14,209414,4047805,0.5516
18/04/2013,RELIANCE,EQ,776.5,785.2,772.65,781.6,3152921,2.45838E+14,86171,1828587,0.58
22/04/2013,RELIANCE,EQ,786,794.7,778.3,789.75,2923783,2.30412E+14,64893,1589688,0.5437
23/04/2013,RELIANCE,EQ,791.5,805.8,786.05,803.7,2824426,2.25062E+14,67551,1647834,0.5834
25/04/2013,RELIANCE,EQ,807.6,826.6,807.6,819.65,5925225,4.85054E+14,135376,3701991,0.6248
26/04/2013,RELIANCE,EQ,813,825,789.7,792.4,4766434,3.83197E+14,118690,3185043,0.6682
29/04/2013,RELIANCE,EQ,793.1,798.9,788.45,792.65,4793061,3.80054E+14,63458,3925953,0.8191
30/04/2013,RELIANCE,EQ,793.65,796.65,777.15,788.2,4011397,3.15157E+14,99417,2817576,0.7024
02/05/2013,RELIANCE,EQ,787.4,807,783.4,802.9,6225752,4.95807E+14,121839,4266015,0.6852
03/05/2013,RELIANCE,EQ,803,815.9,794.9,800.5,2952640,2.38124E+14,78141,1344220,0.4553
06/05/2013,RELIANCE,EQ,802.2,824.95,802.2,821.6,2139146,1.74905E+14,67170,978596,0.4575
07/05/2013,RELIANCE,EQ,821.5,835.9,819.65,828.15,3778450,3.12455E+14,120686,2197368,0.5816
08/05/2013,RELIANCE,EQ,830.1,832.9,822.05,829.65,2710630,2.24387E+14,67270,1466038,0.5408
09/05/2013,RELIANCE,EQ,828.4,831.65,815,818.1,1870391,1.53301E+14,68117,891386,0.4766
10/05/2013,RELIANCE,EQ,814.7,820.5,809.2,812.95,2075931,1.69118E+14,62912,1006149,0.4847
11/05/2013,RELIANCE,EQ,813.4,814.9,812,814.1,111054,9.03744E+12,3338,31741,0.2858
13/05/2013,RELIANCE,EQ,813.35,825.5,798.8,803,2077188,1.68791E+14,64524,868532,0.4181
14/05/2013,RELIANCE,EQ,800.55,809,795.6,798.15,2017950,1.62098E+14,66193,1105015,0.5476
15/05/2013,RELIANCE,EQ,802,820.8,802,819,2572806,2.09333E+14,78795,1355216,0.5267
16/05/2013,RELIANCE,EQ,816,843.8,815.5,840.65,3473901,2.90038E+14,89003,1749832,0.5037
17/05/2013,RELIANCE,EQ,840.65,844.7,823.3,835.5,2853857,2.37788E+14,80977,1587823,0.5564
20/05/2013,RELIANCE,EQ,837.4,855,828.75,831.15,3025949,2.54945E+14,83570,1498905,0.4954
21/05/2013,RELIANCE,EQ,831.1,840,825.3,828.6,2421664,2.01655E+14,68950,1122189,0.4634
22/05/2013,RELIANCE,EQ,830.1,834,813.5,818.75,2875414,2.36043E+14,78955,1618570,0.5629
23/05/2013,RELIANCE,EQ,811.65,816,780.1,784.45,2925439,2.33063E+14,87540,1527421,0.5221
24/05/2013,RELIANCE,EQ,793.4,794.7,779.2,786.45,1823040,1.43762E+14,59018,731249,0.4011
27/05/2013,RELIANCE,EQ,802.75,832.8,801,828.3,4333130,3.55402E+14,220572,2116124,0.4884
28/05/2013,RELIANCE,EQ,830,846.9,826.2,843.4,4968154,4.15757E+14,169650,2895556,0.5828
29/05/2013,RELIANCE,EQ,840.5,849.8,833.45,847.9,5886563,4.95408E+14,140572,4354489,0.7397
30/05/2013,RELIANCE,EQ,845,846,830,836.8,4165950,3.48589E+14,102328,2601603,0.6245
31/05/2013,RELIANCE,EQ,834.1,835.75,802.1,806.3,3922347,3.18546E+14,116724,2290365,0.5839
03/06/2013,RELIANCE,EQ,803.7,805.35,785.25,787.9,3237910,2.55912E+14,103285,2025707,0.6256
04/06/2013,RELIANCE,EQ,790.6,799.8,779.15,780.2,3372217,2.66475E+14,84860,2042975,0.6058
05/06/2013,RELIANCE,EQ,780.5,804.3,780.5,802,2914171,2.31388E+14,90942,1342123,0.4606
06/06/2013,RELIANCE,EQ,800,803.9,788.1,792,3911834,3.10609E+14,109397,1507549,0.3854
07/06/2013,RELIANCE,EQ,794.2,802,781,783.6,2153414,1.70661E+14,70114,757357,0.3517
10/06/2013,RELIANCE,EQ,789,795.5,782,789.35,2597020,2.04892E+14,94795,1344787,0.5178
11/06/2013,RELIANCE,EQ,783.5,791.5,775.3,785.6,3026936,2.37537E+14,99272,1550592,0.5123
12/06/2013,RELIANCE,EQ,783.05,797.5,782.2,790.8,2920051,2.30728E+14,71199,1592378,0.5453
13/06/2013,RELIANCE,EQ,783,792.9,780.55,789.8,2223263,1.75028E+14,56095,1171114,0.5268
14/06/2013,RELIANCE,EQ,796.2,819.85,796.1,814.65,4017490,3.25114E+14,92478,2500798,0.6225
17/06/2013,RELIANCE,EQ,815.5,827.9,811.1,825.55,2534907,2.08102E+14,70468,1310689,0.5171
18/06/2013,RELIANCE,EQ,823.7,837.5,817.45,823.4,3579236,2.96428E+14,96881,1681471,0.4698
19/06/2013,RELIANCE,EQ,822,833.25,814.9,831.7,3961700,3.26722E+14,112637,2107167,0.5319
20/06/2013,RELIANCE,EQ,817.9,817.9,795,798,3982470,3.20363E+14,89316,1950168,0.4897
